Occasion,Year,Month,Location,Sample_ID,Sample_type,Species,Weight (mg),N,d15N,C,d13C,CN
MAY_2023,2023,MAY,C1.5,C1.5_0523_WRM_4,Macroinvert,Worm,0.908,7.32,6.82,34.53,-25.91,4.716016646
MAY_2023,2023,MAY,C1.5,C1.5_0523_WRM_5,Macroinvert,Worm,0.963,6.78,6.65,32.68,-26.07,4.821217805
MAY_2023,2023,MAY,C1.5,C1.5_0523_LEA_1,Macroinvert,Leach,1.012,10.72,11.68,47.85,-22.80,4.462302749
MAY_2023,2023,MAY,C1.5,C1.5_0523_LEA_2,Macroinvert,Leach,0.952,10.71,11.76,47.37,-22.77,4.422772129
MAY_2023,2023,MAY,C1.5,C1.5_0523_LEA_3,Macroinvert,Leach,0.977,10.73,11.74,47.69,-22.81,4.442465347
MAY_2023,2023,MAY,C1.5,C1.5_0523_SAL_1,Macroinvert,Salmonidae,0.926,11.39,13.08,45.15,-25.63,3.96425965
MAY_2023,2023,MAY,C1.5,C1.5_0523_GLO_1,Macroinvert,Glossosomatidae,1.191,7.57,6.56,49.15,-21.54,6.493366099
MAY_2023,2023,MAY,C1.5,C1.5_0523_GLO_2,Macroinvert,Glossosomatidae,1.148,7.95,7.00,49.73,-21.71,6.254283103
MAY_2023,2023,MAY,C1.5,C1.5_0523_GLO_3,Macroinvert,Glossosomatidae,1.041,7.67,6.60,49.99,-21.87,6.515499757
MAY_2023,2023,MAY,C1.5,C1.5_0523_GLO_4,Macroinvert,Glossosomatidae,1.085,7.66,6.53,49.30,-21.79,6.438884191
MAY_2023,2023,MAY,C1.5,C1.5_0523_LPS_1,Macroinvert,Lepidostomatidae,0.957,8.62,8.85,48.38,-24.26,5.612535929
MAY_2023,2023,MAY,C1.5,C1.5_0523_LPS_2,Macroinvert,Lepidostomatidae,1.219,8.76,8.80,48.69,-24.16,5.558635756
MAY_2023,2023,MAY,C1.5,C1.5_0523_LPS_3,Macroinvert,Lepidostomatidae,1.054,8.66,8.96,48.22,-24.14,5.566138034
MAY_2023,2023,MAY,C1.5,C1.5_0523_RHY_1,Macroinvert,Rhyacophilidae,1.08,9.38,10.04,52.48,-23.93,5.59666724
MAY_2023,2023,MAY,C1.5,C1.5_0523_RHY_2,Macroinvert,Rhyacophilidae,1.018,9.97,9.95,51.60,-23.51,5.176016055
MAY_2023,2023,MAY,C1.5,C1.5_0523_RHY_3,Macroinvert,Rhyacophilidae,1.017,9.37,9.81,52.05,-24.03,5.558297102
MAY_2023,2023,MAY,C1.5,C1.5_0523_RHY_4,Macroinvert,Rhyacophilidae,1.01,9.40,10.03,52.82,-24.08,5.619660929
MAY_2023,2023,MAY,C1.5,C1.5_0523_RHY_5,Macroinvert,Rhyacophilidae,1.175,9.34,9.93,52.04,-23.90,5.573971446
MAY_2023,2023,MAY,C1.5,C1.5_0523_SNL_1,Macroinvert,Snail,0.843,2.95,9.41,21.24,-19.97,7.190247358
MAY_2023,2023,MAY,C1.5,C1.5_0523_TIP_1,Macroinvert,Tipulidae,1.081,8.79,7.29,41.47,-23.24,4.71568573
MAY_2023,2023,MAY,C1.5,C1.5_0523_TIP_2,Macroinvert,Tipulidae,0.957,8.43,7.13,41.18,-23.37,4.885297224
MAY_2023,2023,MAY,C1.5,C1.5_0523_TIP_3,Macroinvert,Tipulidae,1.023,7.93,7.20,38.99,-23.63,4.917558921
MAY_2023,2023,MAY,C1.5,C1.5_0523_TIP_4,Macroinvert,Tipulidae,1.171,8.25,7.16,40.75,-23.34,4.937009575
MAY_2023,2023,MAY,C1.5,C1.5_0523_TIP_5,Macroinvert,Tipulidae,0.927,8.32,7.21,40.21,-23.26,4.83222499
MAY_2023,2023,MAY,C1.5,C1.5_0523_ELM_1,Macroinvert,Elmidae,0.976,8.67,6.59,51.15,-23.75,5.902216113
MAY_2023,2023,MAY,C1.5,C1.5_0523_PRO_1,Macroinvert,Perlodidae,0.937,11.26,9.21,45.48,-24.63,4.039809657
MAY_2023,2023,MAY,C1.5,C1.5_0523_PRO_2,Macroinvert,Perlodidae,0.95,9.92,9.06,47.41,-25.95,4.778025343
MAY_2023,2023,MAY,C1.5,C1.5_0523_PRO_3,Macroinvert,Perlodidae,1.209,11.00,8.58,46.36,-24.73,4.216454211
MAY_2023,2023,MAY,C1.5,C1.5_0523_PRO_4,Macroinvert,Perlodidae,0.946,10.96,8.90,47.58,-24.96,4.341273224
MAY_2023,2023,MAY,C1.5,C1.5_0523_PRO_5,Macroinvert,Perlodidae,1.151,11.23,9.16,48.52,-24.54,4.320770215
MAY_2023,2023,MAY,C1.5,C1.5_0523_BMI_1,Macroinvert,Macroinvert,0.945,11.93,8.33,47.18,-25.48,3.953948407
MAY_2023,2023,MAY,C1.5,C1.5_0523_CHL_1,Macroinvert,Chloroperlidae,1.058,10.87,12.20,46.58,-24.58,4.286096302
MAY_2023,2023,MAY,T2,T2_0523_COM_1,Macroinvert,Composite,1.11,11.46,4.10,48.26,-26.97,4.211837995
MAY_2023,2023,MAY,T2,T2_0523_COM_2,Macroinvert,Composite,1.005,11.03,4.32,48.46,-27.22,4.392534772
MAY_2023,2023,MAY,T2,T2_0523_COM_3,Macroinvert,Composite,0.949,10.93,4.42,48.09,-27.30,4.398016715
MAY_2023,2023,MAY,T2,T2_0523_COM_4,Macroinvert,Composite,1.097,11.25,4.07,48.45,-27.32,4.308351046
MAY_2023,2023,MAY,T2,T2_0523_COM_5,Macroinvert,Composite,1.054,11.06,4.55,48.82,-27.29,4.413971858
MAY_2023,2023,MAY,T2,T2_0523_PRI_1,Macroinvert,Perlidae,1.198,9.85,9.83,50.61,-24.08,5.136652182
MAY_2023,2023,MAY,T2,T2_0523_PRI_2,Macroinvert,Perlidae,0.985,11.10,10.65,50.32,-24.28,4.532388741
MAY_2023,2023,MAY,T2,T2_0523_PRI_3,Macroinvert,Perlidae,1,11.01,10.65,49.85,-24.00,4.527467957
MAY_2023,2023,MAY,T2,T2_0523_PRI_4,Macroinvert,Perlidae,1.161,10.87,10.87,49.53,-24.55,4.558805571
MAY_2023,2023,MAY,T2,T2_0523_PRI_5,Macroinvert,Perlidae,0.944,9.79,10.13,49.80,-25.31,5.088931564
MAY_2023,2023,MAY,T2,T2_0523_HEP_1,Macroinvert,Heptageniidae,0.942,9.45,7.73,49.14,-29.64,5.201776441
MAY_2023,2023,MAY,T2,T2_0523_HEP_2,Macroinvert,Heptageniidae,0.924,9.48,7.77,49.56,-29.82,5.226709607
MAY_2023,2023,MAY,T2,T2_0523_HEP_3,Macroinvert,Heptageniidae,1.149,9.41,7.64,49.73,-29.57,5.28299958
MAY_2023,2023,MAY,T2,T2_0523_SIM_1,Macroinvert,Simuliidae,1.136,10.90,8.36,45.99,-24.16,4.218805504
MAY_2023,2023,MAY,T2,T2_0523_LPP_1,Macroinvert,Leptophlebiidae,1.197,8.49,9.42,50.92,-24.23,5.999102302
MAY_2023,2023,MAY,T2,T2_0523_LPP_2,Macroinvert,Leptophlebiidae,1.023,8.79,9.42,50.15,-24.23,5.706250626
MAY_2023,2023,MAY,T2,T2_0523_CHI_1,Macroinvert,Chironomidae,0.897,9.71,7.63,50.87,-23.27,5.24121777
MAY_2023,2023,MAY,T2,T2_0523_BAE_1,Macroinvert,Baetidae,1.008,9.35,8.64,52.82,-23.32,5.649350921
MAY_2023,2023,MAY,T2,T2_0523_BAE_2,Macroinvert,Baetidae,1.037,9.07,8.70,52.56,-23.37,5.794873738
MAY_2023,2023,MAY,T2,T2_0523_BAE_3,Macroinvert,Baetidae,0.971,9.53,8.74,51.63,-23.15,5.416406523
MAY_2023,2023,MAY,T2,T2_0523_EPH_1,Macroinvert,Ephemerellidae,1.113,9.33,7.94,46.02,-22.44,4.932989392
MAY_2023,2023,MAY,T2,T2_0523_EPH_2,Macroinvert,Ephemerellidae,0.927,9.05,7.73,46.06,-22.75,5.088885999
MAY_2023,2023,MAY,T2,T2_0523_EPH_3,Macroinvert,Ephemerellidae,1.042,9.27,7.79,46.64,-22.86,5.031959507
MAY_2023,2023,MAY,T2,T2_0523_EPH_4,Macroinvert,Ephemerellidae,1.018,9.18,7.78,47.28,-22.63,5.148966067
MAY_2023,2023,MAY,T2,T2_0523_EPH_5,Macroinvert,Ephemerellidae,1.077,9.38,7.80,46.14,-22.51,4.916001147
MAY_2023,2023,MAY,T2,T2_0523_HDO_1,Macroinvert,Hydropsychidae,1.135,10.22,9.16,47.75,-24.19,4.67169917
MAY_2023,2023,MAY,T2,T2_0523_HDO_2,Macroinvert,Hydropsychidae,0.941,10.17,9.12,48.96,-24.56,4.812766431
MAY_2023,2023,MAY,T2,T2_0523_HDO_3,Macroinvert,Hydropsychidae,1.097,9.91,8.98,46.14,-24.48,4.653482446
MAY_2023,2023,MAY,T2,T2_0523_HDO_4,Macroinvert,Hydropsychidae,1.044,10.00,8.99,46.76,-24.47,4.67667119
MAY_2023,2023,MAY,T2,T2_0523_HDO_5,Macroinvert,Hydropsychidae,1.106,10.15,9.05,46.68,-24.48,4.59872412
MAY_2023,2023,MAY,T2,T2_0523_BRA_1,Macroinvert,Brachycentridae,0.88,8.51,7.63,49.35,-23.74,5.798620376
MAY_2023,2023,MAY,T2,T2_0523_BRA_2,Macroinvert,Brachycentridae,1.039,8.49,7.59,49.68,-23.81,5.854438222
MAY_2023,2023,MAY,T2,T2_0523_BRA_3,Macroinvert,Brachycentridae,1.114,8.69,7.70,50.62,-23.73,5.824997302
MAY_2023,2023,MAY,T2,T2_0523_BRA_4,Macroinvert,Brachycentridae,1.005,8.45,7.65,50.93,-23.75,6.029084089
MAY_2023,2023,MAY,T2,T2_0523_BRA_5,Macroinvert,Brachycentridae,0.927,8.71,7.73,50.42,-23.62,5.789369733
MAY_2023,2023,MAY,T2,T2_0523_WRM_1,Macroinvert,Worm,0.908,4.98,6.89,25.88,-25.95,5.198731751
MAY_2023,2023,MAY,T2,T2_0523_WRM_2,Macroinvert,Worm,1.041,5.99,6.92,29.97,-25.78,5.006873476
MAY_2023,2023,MAY,T2,T2_0523_WRM_3,Macroinvert,Worm,1.077,6.41,6.75,31.34,-25.75,4.887616228
MAY_2023,2023,MAY,T2,T2_0523_SAL_1,Macroinvert,Salmonidae,0.954,11.38,13.94,49.45,-22.03,4.34558188
MAY_2023,2023,MAY,T2,T2_0523_GLO_1,Macroinvert,Glossosomatidae,1.025,8.46,6.33,49.49,-20.54,5.851793632
MAY_2023,2023,MAY,T2,T2_0523_GLO_2,Macroinvert,Glossosomatidae,1.001,8.33,6.17,49.87,-20.45,5.988953852
MAY_2023,2023,MAY,T2,T2_0523_GLO_3,Macroinvert,Glossosomatidae,0.963,8.41,6.16,49.73,-20.38,5.910526761
MAY_2023,2023,MAY,T2,T2_0523_LPS_1,Macroinvert,Lepidostomatidae,0.904,8.11,8.26,47.05,-21.99,5.803489954
MAY_2023,2023,MAY,T2,T2_0523_LPS_2,Macroinvert,Lepidostomatidae,1.029,8.47,8.28,48.41,-21.87,5.718357764
MAY_2023,2023,MAY,T2,T2_0523_RHY_1,Macroinvert,Rhyacophilidae,1.055,9.62,9.62,51.32,-25.03,5.334735619
MAY_2023,2023,MAY,T2,T2_0523_RHY_2,Macroinvert,Rhyacophilidae,1.113,9.54,9.68,52.64,-25.08,5.51920733
MAY_2023,2023,MAY,T2,T2_0523_RHY_3,Macroinvert,Rhyacophilidae,0.96,9.22,9.66,52.19,-25.29,5.65826453
MAY_2023,2023,MAY,T2,T2_0523_RHY_4,Macroinvert,Rhyacophilidae,1.024,9.83,9.70,53.47,-25.20,5.439833496
MAY_2023,2023,MAY,T2,T2_0523_SNL_1,Macroinvert,Snail,0.958,2.02,8.53,18.28,-16.02,9.057949547
MAY_2023,2023,MAY,T2,T2_0523_ELM_1,Macroinvert,Elmidae,0.947,7.85,6.62,45.52,-22.35,5.8016548
MAY_2023,2023,MAY,T2,T2_0523_PRO_1,Macroinvert,Perlodidae,0.925,8.49,9.11,50.46,-25.70,5.941904648
MAY_2023,2023,MAY,T2,T2_0523_PRO_2,Macroinvert,Perlodidae,0.998,9.14,9.08,50.17,-25.51,5.486819717
MAY_2023,2023,MAY,T2,T2_0523_PTE_1,Macroinvert,Pteronarcyidae,0.981,8.89,8.26,48.80,-24.85,5.488258238
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_COM_1,Macroinvert,Composite,0.985,7.88,5.52,45.86,-26.11,5.817257425
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_COM_2,Macroinvert,Composite,0.859,10.01,6.01,50.59,-26.14,5.05498934
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_COM_3,Macroinvert,Composite,0.968,10.08,5.32,50.90,-26.34,5.050015748
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_PRI_1,Macroinvert,Perlidae,1.032,10.98,11.21,49.31,-24.88,4.491297315
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_PRI_2,Macroinvert,Perlidae,1.006,10.66,11.48,48.99,-23.78,4.596718638
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_PRI_3,Macroinvert,Perlidae,1,8.81,10.87,45.80,-25.50,5.198573608
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_PRI_4,Macroinvert,Perlidae,1.156,10.75,10.80,50.42,-25.22,4.688966518
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_PRI_5,Macroinvert,Perlidae,0.913,11.20,11.00,50.34,-24.88,4.493704944
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_HEP_1,Macroinvert,Heptageniidae,0.97,9.13,8.74,48.30,-30.45,5.289831619
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_HEP_2,Macroinvert,Heptageniidae,0.859,8.89,8.89,48.55,-30.42,5.458822203
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_HEP_3,Macroinvert,Heptageniidae,1.012,9.15,8.74,49.43,-30.40,5.399518589
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_SIM_1,Macroinvert,Simuliidae,1.008,8.02,9.61,38.11,-26.77,4.753891922
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_SIM_2,Macroinvert,Simuliidae,0.941,7.62,9.58,37.10,-26.89,4.871515912
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_SIM_3,Macroinvert,Simuliidae,1.008,7.96,9.61,38.25,-26.73,4.806816269
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_CHI_1,Macroinvert,Chironomidae,1.002,8.29,7.40,49.37,-25.83,5.951853018
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_CHI_2,Macroinvert,Chironomidae,1.001,8.53,7.49,51.05,-26.10,5.985403303
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_CHI_3,Macroinvert,Chironomidae,1.165,8.49,7.30,50.75,-25.78,5.975815867
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_CHI_4,Macroinvert,Chironomidae,1.003,8.68,7.45,51.19,-25.86,5.900074413
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_BAE_1,Macroinvert,Baetidae,1.126,8.04,8.64,47.47,-26.01,5.902570043
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_BAE_2,Macroinvert,Baetidae,0.944,8.23,8.75,47.59,-26.07,5.783114175
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_BAE_3,Macroinvert,Baetidae,0.967,8.03,8.77,46.45,-26.15,5.788043537
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_BAE_4,Macroinvert,Baetidae,0.956,8.68,8.69,50.03,-26.14,5.760696503
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_BAE_5,Macroinvert,Baetidae,1.063,8.19,8.77,46.15,-26.01,5.631019204
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_EPH_1,Macroinvert,Ephemerellidae,0.983,9.25,10.06,49.52,-26.30,5.354876991
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_EPH_2,Macroinvert,Ephemerellidae,1.064,9.43,9.99,51.22,-26.24,5.430309246
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_EPH_3,Macroinvert,Ephemerellidae,1.027,9.05,10.04,49.62,-26.27,5.482688427
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_EPH_4,Macroinvert,Ephemerellidae,1.005,9.26,9.99,50.82,-26.38,5.48696476
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_EPH_5,Macroinvert,Ephemerellidae,1.05,9.43,10.00,50.44,-26.16,5.349311632
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_HDO_1,Macroinvert,Hydropsychidae,1.001,9.32,10.61,50.31,-27.45,5.396308171
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_HDO_2,Macroinvert,Hydropsychidae,0.937,9.43,10.71,49.22,-27.25,5.219900754
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_HDO_3,Macroinvert,Hydropsychidae,1.135,9.54,10.69,50.23,-27.29,5.265099228
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_HDO_4,Macroinvert,Hydropsychidae,1.068,9.50,10.67,49.24,-27.16,5.184234351
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_HDO_5,Macroinvert,Hydropsychidae,0.979,9.55,10.42,48.99,-27.26,5.127452519
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_FSE_1,Macroinvert,Fish Eggs,0.968,11.70,13.11,48.62,-23.86,4.157342533
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_BRA_1,Macroinvert,Brachycentridae,1.107,8.59,10.17,52.30,-28.54,6.087764182
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_BRA_2,Macroinvert,Brachycentridae,0.978,8.70,10.32,52.37,-28.65,6.022718009
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_BRA_3,Macroinvert,Brachycentridae,1.01,8.15,10.16,50.40,-28.73,6.187283592
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_BRA_4,Macroinvert,Brachycentridae,0.916,8.75,10.10,51.80,-28.53,5.91751027
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_BRA_5,Macroinvert,Brachycentridae,1.067,8.69,10.04,51.52,-28.55,5.927353373
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_WRM_1,Macroinvert,Worm,1.096,7.36,8.10,35.56,-26.24,4.833758406
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_WRM_2,Macroinvert,Worm,0.928,6.98,8.01,34.35,-26.40,4.921549169
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_WRM_3,Macroinvert,Worm,0.936,7.47,8.18,37.54,-26.43,5.022437014
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_LEA_1,Macroinvert,Leach,1.104,11.06,11.58,47.67,-23.91,4.309607912
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_LEA_2,Macroinvert,Leach,1.023,11.53,11.72,49.72,-23.86,4.313599353
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_SAL_1,Macroinvert,Salmonidae,1.136,11.81,12.03,46.46,-25.19,3.934123447
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_SAL_2,Macroinvert,Salmonidae,0.911,12.01,11.80,45.62,-24.81,3.797834947
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_SAL_3,Macroinvert,Salmonidae,0.922,11.83,12.48,45.70,-24.74,3.863572601
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_SAL_4,Macroinvert,Salmonidae,1.033,11.48,11.30,42.37,-25.08,3.69143878
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_SAL_5,Macroinvert,Salmonidae,0.899,12.24,11.75,44.36,-24.61,3.623816117
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_GLO_1,Macroinvert,Glossosomatidae,1.007,9.57,10.31,49.68,-26.05,5.190053765
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_GLO_2,Macroinvert,Glossosomatidae,0.943,9.00,9.72,49.81,-26.01,5.532659498
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_GLO_3,Macroinvert,Glossosomatidae,1.093,9.58,10.04,49.57,-25.69,5.172292067
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_GLO_4,Macroinvert,Glossosomatidae,1.031,9.52,10.18,50.96,-25.79,5.354204937
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_LPS_1,Macroinvert,Lepidostomatidae,0.969,9.88,9.50,45.39,-25.08,4.595842442
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_LPS_2,Macroinvert,Lepidostomatidae,0.922,10.14,9.52,47.01,-24.94,4.637834867
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_LPS_3,Macroinvert,Lepidostomatidae,1.026,10.48,9.59,48.50,-25.10,4.628466997
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_RHY_1,Macroinvert,Rhyacophilidae,0.976,10.04,10.39,51.42,-25.23,5.120854315
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_RHY_2,Macroinvert,Rhyacophilidae,1.038,9.69,10.37,50.28,-25.45,5.189108972
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_RHY_3,Macroinvert,Rhyacophilidae,1.075,10.06,10.24,50.87,-25.18,5.056855135
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_RHY_4,Macroinvert,Rhyacophilidae,1.054,10.16,10.46,50.51,-25.40,4.969104565
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_SNL_1,Macroinvert,Snail,1.089,4.60,9.41,25.08,-22.04,5.44621373
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_SNL_2,Macroinvert,Snail,1.199,4.40,9.38,24.80,-21.55,5.631217984
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_SNL_3,Macroinvert,Snail,1.052,4.58,9.37,25.10,-21.62,5.48468491
AUG_2023,2023,AUGUST,C1.5,C1.5_0823_SNL_4,Macroinvert,Snail,1.11,3.67,9.37,21.93,-20.89,5.984125717
AUG_2023,2023,AUGUST,T2,T2_0823_COM_1,Macroinvert,Composite,0.903,10.19,8.76,49.87,-26.07,4.893173783
AUG_2023,2023,AUGUST,T2,T2_0823_COM_2,Macroinvert,Composite,0.924,10.54,8.65,49.89,-26.40,4.733380363
AUG_2023,2023,AUGUST,T2,T2_0823_COM_3,Macroinvert,Composite,0.906,10.39,9.04,50.05,-26.35,4.816026977
AUG_2023,2023,AUGUST,T2,T2_0823_COM_4,Macroinvert,Composite,1.008,10.36,8.93,51.15,-26.14,4.935504327
AUG_2023,2023,AUGUST,T2,T2_0823_COM_5,Macroinvert,Composite,1.032,9.62,8.72,51.34,-26.62,5.336133538
AUG_2023,2023,AUGUST,T2,T2_0823_PRI_1,Macroinvert,Perlidae,1.034,11.33,10.12,48.07,-23.20,4.242997769
AUG_2023,2023,AUGUST,T2,T2_0823_PRI_2,Macroinvert,Perlidae,1.018,11.65,10.16,48.22,-23.13,4.137546614
AUG_2023,2023,AUGUST,T2,T2_0823_PRI_3,Macroinvert,Perlidae,0.925,11.51,9.97,47.18,-23.41,4.098507741
AUG_2023,2023,AUGUST,T2,T2_0823_PRI_4,Macroinvert,Perlidae,1.121,10.14,10.46,50.04,-23.32,4.933202248
AUG_2023,2023,AUGUST,T2,T2_0823_PRI_5,Macroinvert,Perlidae,0.976,10.66,10.24,50.36,-23.48,4.724083508
AUG_2023,2023,AUGUST,T2,T2_0823_HEP_1,Macroinvert,Heptageniidae,0.893,9.21,8.53,49.06,-25.74,5.325434826
AUG_2023,2023,AUGUST,T2,T2_0823_HEP_2,Macroinvert,Heptageniidae,0.9,9.15,8.65,48.99,-25.54,5.354452319
AUG_2023,2023,AUGUST,T2,T2_0823_HEP_3,Macroinvert,Heptageniidae,0.991,9.41,8.46,49.23,-25.55,5.233891415
AUG_2023,2023,AUGUST,T2,T2_0823_HEP_4,Macroinvert,Heptageniidae,0.895,9.56,7.60,49.27,-29.73,5.155310774
AUG_2023,2023,AUGUST,T2,T2_0823_HEP_5,Macroinvert,Heptageniidae,0.936,9.85,7.78,49.41,-29.67,5.017120323
AUG_2023,2023,AUGUST,T2,T2_0823_SIM_1,Macroinvert,Simuliidae,0.965,8.68,8.87,37.64,-25.49,4.335627624
AUG_2023,2023,AUGUST,T2,T2_0823_SIM_2,Macroinvert,Simuliidae,1.183,8.90,8.84,38.35,-25.33,4.308151721
AUG_2023,2023,AUGUST,T2,T2_0823_SIM_3,Macroinvert,Simuliidae,1.05,9.05,8.88,39.24,-25.49,4.334172945
AUG_2023,2023,AUGUST,T2,T2_0823_SIM_4,Macroinvert,Simuliidae,0.934,9.10,8.91,38.78,-25.35,4.261879589
AUG_2023,2023,AUGUST,T2,T2_0823_SIM_5,Macroinvert,Simuliidae,1.122,8.96,8.82,38.63,-25.36,4.312677789
AUG_2023,2023,AUGUST,T2,T2_0823_LPP_1,Macroinvert,Leptophlebiidae,0.899,10.42,8.82,47.59,-22.30,4.567075836
AUG_2023,2023,AUGUST,T2,T2_0823_LPP_2,Macroinvert,Leptophlebiidae,1.043,10.46,8.87,48.15,-22.21,4.602333013
AUG_2023,2023,AUGUST,T2,T2_0823_LPP_3,Macroinvert,Leptophlebiidae,0.992,10.54,8.84,48.42,-22.75,4.593668557
AUG_2023,2023,AUGUST,T2,T2_0823_LPP_4,Macroinvert,Leptophlebiidae,0.975,10.57,8.88,48.62,-22.60,4.597897765
AUG_2023,2023,AUGUST,T2,T2_0823_CHI_1,Macroinvert,Chironomidae,0.916,8.78,7.65,50.05,-22.09,5.702410582
AUG_2023,2023,AUGUST,T2,T2_0823_CHI_2,Macroinvert,Chironomidae,0.975,8.58,7.45,52.61,-23.29,6.131681981
AUG_2023,2023,AUGUST,T2,T2_0823_CHI_3,Macroinvert,Chironomidae,1.158,8.53,7.44,52.28,-23.27,6.125492057
AUG_2023,2023,AUGUST,T2,T2_0823_CHI_4,Macroinvert,Chironomidae,1.166,8.44,7.27,52.82,-23.25,6.255989314
AUG_2023,2023,AUGUST,T2,T2_0823_CHI_5,Macroinvert,Chironomidae,1.042,8.53,7.43,52.49,-23.24,6.155017583
AUG_2023,2023,AUGUST,T2,T2_0823_BAE_1,Macroinvert,Baetidae,0.916,8.96,8.18,48.18,-24.37,5.377182415
AUG_2023,2023,AUGUST,T2,T2_0823_BAE_2,Macroinvert,Baetidae,1.018,8.73,7.98,49.02,-23.82,5.615868794
AUG_2023,2023,AUGUST,T2,T2_0823_BAE_3,Macroinvert,Baetidae,0.942,8.82,8.09,49.35,-24.72,5.594728281
AUG_2023,2023,AUGUST,T2,T2_0823_BAE_4,Macroinvert,Baetidae,0.923,8.56,8.16,47.62,-24.55,5.560659835
AUG_2023,2023,AUGUST,T2,T2_0823_BAE_5,Macroinvert,Baetidae,0.997,8.67,8.20,47.96,-24.83,5.535354988
AUG_2023,2023,AUGUST,T2,T2_0823_EPH_1,Macroinvert,Ephemerellidae,1.033,9.67,9.06,51.77,-25.90,5.351124831
AUG_2023,2023,AUGUST,T2,T2_0823_EPH_2,Macroinvert,Ephemerellidae,0.975,9.48,9.11,50.13,-25.05,5.28590051
AUG_2023,2023,AUGUST,T2,T2_0823_EPH_3,Macroinvert,Ephemerellidae,1.059,9.78,9.34,50.34,-24.98,5.148399581
AUG_2023,2023,AUGUST,T2,T2_0823_EPH_4,Macroinvert,Ephemerellidae,0.898,9.44,9.36,49.82,-24.92,5.276300846
AUG_2023,2023,AUGUST,T2,T2_0823_EPH_5,Macroinvert,Ephemerellidae,1.137,9.77,9.52,50.86,-24.80,5.203352315
AUG_2023,2023,AUGUST,T2,T2_0823_HDO_1,Macroinvert,Hydropsychidae,1.181,10.04,10.32,50.89,-25.73,5.068687574
AUG_2023,2023,AUGUST,T2,T2_0823_HDO_2,Macroinvert,Hydropsychidae,1.07,9.31,9.89,52.33,-26.15,5.623194239
